chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	22	13	NKO	ὑμῶν	humōn	G4771	P-2GP	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	14	NKO	χαρισθήσομαι	charisthēsomai	G5483	V-FPI-1S	χαρίζω	to give grace	I will be granted	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	15	NKO	ὑμῖν.¶	humin	G4771	P-2DP	σύ	you	to you.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	1	N(K)O	Ἀσπάζεταί	Aspazetai	G0782	V-PNI-3S	ἀσπάζομαι	to pay respects to	He greets	NA28+NA27+Tyn+SBL+WH+Treg	
1	23	2	NKO	σε	se	G4771	P-2AS	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	3	NKO	Ἐπαφρᾶς	Epaphras	G1889	N-NSM-P	Ἐπαφρᾶς	Epaphras	Epaphras	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	4	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	5	NKO	συναιχμάλωτός	sunaichmalōtos	G4869	N-NSM	συναιχμάλωτος	fellow prisoner	fellow prisoner	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	6	NKO	μου	mou	G3165	P-1GS	ἐγώ	I/we	of mine	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	7	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	8	NKO	Χριστῷ	Christō	G5547	N-DSM-T	Χριστός	Christ	Christ	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	23	9	NKO	Ἰησοῦ,	Iēsou	G2424G	N-DSM-P	Ἰησοῦς	Jesus/Joshua	Jesus,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	1	NKO	Μᾶρκος,	Markos	G3138	N-NSM-P	Μάρκος	Mark	[as do] Mark,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	2	NKO	Ἀρίσταρχος,	Aristarchos	G0708	N-NSM-P	Ἀρίσταρχος	Aristarchus	Aristarchus,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	3	NKO	Δημᾶς,	Dēmas	G1214	N-NSM-P	Δημᾶς	Demas	Demas,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	4	NKO	Λουκᾶς,	Loukas	G3065	N-NSM-P	Λουκᾶς	Luke	[and] Luke,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	5	NKO	οἱ	hoi	G3588	T-NPM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	6	NKO	συνεργοί	sunergoi	G4904	A-NPM	συνεργός	co-worker	fellow workers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	24	7	NKO	μου.	mou	G3165	P-1GS	ἐγώ	I/we	of mine.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	1	NKO	ἡ	hē	G3588	T-NSF	ὁ	the/this/who	The	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	2	NKO	χάρις	charis	G5485	N-NSF	χάρις	grace	grace	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	3	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	4	NKO	κυρίου	kuriou	G2962G	N-GSM-T	κύριος	lord	Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	5	KO	ἡμῶν	hēmōn	G3165	P-1GP	ἐγώ	I/we	of us	Tyn+Treg+TR+Byz	
1	25	6	NKO	Ἰησοῦ	Iēsou	G2424G	N-GSM-P	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	7	NKO	Χριστοῦ	Christou	G5547	N-GSM-T	Χριστός	Christ	Christ	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	8	NKO	μετὰ	meta	G3326	PREP	μετά	with/after	[be] with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	9	NKO	τοῦ	tou	G3588	T-GSN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	10	NKO	πνεύματος	pneumatos	G4151G	N-GSN	πνεῦμα	spirit/breath	spirit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	11	NKO	ὑμῶν.	humōn	G4771	P-2GP	σύ	you	of you.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	25	12	KO	ἀμήν.	amēn	G0281	INJ-HEB	ἀμήν	amen	Amen.	Tyn+TR+Byz	
1	25	13	K	Πρός	Pros	G4314	PREP	πρός	to/with	to	TR	
1	25	14	K	Φιλήμονα	Philēmona	G5371	N-ASM-P	Φιλήμων	Philemon	To Philemon	TR	
1	25	15	K	ἐγράφη	egraphē	G1125	V-2API-3S	γράφω	to write	it was written	TR	
1	25	16	K	ἀπό	apo	G0575	PREP	ἀπό	away from	from	TR	
1	25	17	K	Ῥώμης	Rhōmēs	G4516	N-GSF-L	Ῥώμη	Rome	Rome	TR	
1	25	18	K	διά	dia	G1223	PREP	διά	through/because of	through	TR	
1	25	19	K	Ὀνησίμου	Onēsimou	G3682	N-GSM-P	Ὀνήσιμος	Onesimus	Onesimus	TR	
1	25	20	K	οἰκέτου.¶	oiketou	G3610	N-GSM	οἰκέτης	slave	servant.	TR	
