chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
4	10	14	NKO	εἰς	eis	G1519	PREP	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	15	NKO	Γαλατίαν,	Galatian	G1053	N-ASF-L	Γαλατία	Galatia	Galatia,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	16	NKO	Τίτος	Titos	G5103	N-NSM-P	Τίτος	Titus	[and] Titus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	17	NKO	εἰς	eis	G1519	PREP	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	18	NKO	Δαλματίαν·	Dalmatian	G1149	N-ASF-L	Δαλματία	Dalmatia	Dalmatia;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	1	NKO	Λουκᾶς	Loukas	G3065	N-NSM-P	Λουκᾶς	Luke	Luke	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	2	NKO	ἐστιν	estin	G1510	V-PAI-3S	εἰμί	to be	is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	3	NKO	μόνος	monos	G3441	A-NSM	μόνος	alone	alone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	4	NKO	μετ᾽	met᾽	G3326	PREP	μετά	with/after	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	5	NKO	ἐμοῦ.	emou	G1473	S-1SGSN	ἐγώ	I/we	me.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	6	NKO	Μᾶρκον	Markon	G3138	N-ASM-P	Μάρκος	Mark	Mark	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	7	NKO	ἀναλαβὼν	analabōn	G0353	V-2AAP-NSM	ἀναλαμβάνω	to take up	having taken	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	8	NKO	ἄγε	age	G0071	V-PAM-2S	ἄγω	to bring	do bring [him]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	9	NKO	μετὰ	meta	G3326	PREP	μετά	with/after	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	10	NKO	σεαυτοῦ·	seautou	G4771	F-2GSM	σεαυτοῦ	yourself	yourself;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	11	NKO	ἔστιν	estin	G1510	V-PAI-3S	εἰμί	to be	he is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	12	NKO	γάρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	13	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	to me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	14	NKO	εὔχρηστος	euchrēstos	G2173	A-NSM	εὔχρηστος	helpful	useful	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	15	NKO	εἰς	eis	G1519	PREP	εἰς	toward	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	11	16	NKO	διακονίαν.	diakonian	G1248	N-ASF	διακονία	service	[the] ministry.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	12	1	NKO	Τύχικον	Tuchikon	G5190	N-ASM-P	Τυχικός	Tychicus	Tychicus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	12	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	12	3	NKO	ἀπέστειλα	apesteila	G0649	V-AAI-1S	ἀποστέλλω	to send	I have sent	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	12	4	NKO	εἰς	eis	G1519	PREP	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	12	5	NKO	Ἔφεσον.¶	Epheson	G2181	N-ASF-L	Ἔφεσος	Ephesus	Ephesus.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	1	NKO	Τὸν	Ton	G3588	T-ASM	ὁ	the/this/who	The	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	2	NKO	φαιλόνην	phailonēn	G5341	N-ASM	φελόνης, φαιλόνης	cloak	cloak	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	3	NKO	ὃν	hon	G3739	R-ASM	ὅς, ἥ	which	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	4	NK(o)	ἀπέλιπον	apelipon	G0620	V-2AAI-1S	ἀπολείπω	to leave	I left	NA28+NA27+SBL+Treg+TR+Byz	
4	13	5	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	6	NKO	Τρῳάδι	Trōadi	G5174	N-DSF-L	Τρωάς	Troas	Troas	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	7	NKO	παρὰ	para	G3844	PREP	παρά	from with	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	8	NKO	Κάρπῳ,	Karpō	G2591	N-DSM-P	Κάρπος	Carpus	Carpus,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	9	NKO	ἐρχόμενος	erchomenos	G2064	V-PNP-NSM	ἔρχομαι	to come/go	[upon] coming	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	10	NKO	φέρε	phere	G5342	V-PAM-2S	φέρω	to bear/lead	do bring	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	11	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	12	NKO	τὰ	ta	G3588	T-APN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
