chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
16	19	9	NKO	ἐλπὶς	elpis	G1680	N-NSF	ἐλπίς	hope	hope	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	10	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	11	NKO	ἐργασίας	ergasias	G2039	N-GSF	ἐργασία	work	profit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	12	NKO	αὐτῶν,	autōn	G0846	P-GPM	αὐτός	he/she/it/self	of them,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	13	NKO	ἐπιλαβόμενοι	epilabomenoi	G1949	V-2ADP-NPM	ἐπιλαμβάνω	to catch	having taken hold of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	14	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	15	NKO	Παῦλον	Paulon	G3972G	N-ASM-P	Παῦλος	Paul	Paul	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	16	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	17	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	18	NKO	Σιλᾶν	Silan	G4609	N-ASM-P	Σίλας	Silas	Silas	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	19	NKO	εἵλκυσαν	eilkusan	G1670	V-AAI-3P	ἑλκύω, ἕλκω	to draw/persuade	they dragged [them]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	20	NKO	εἰς	eis	G1519	PREP	εἰς	toward	into	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	21	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
