chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
6	43	14	NKO	καρπὸν	karpon	G2590	N-ASM	καρπός	fruit	fruit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	15	NKO	καλόν·	kalon	G2570G	A-ASM	καλός	good	good;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	1	NKO	ἕκαστον	hekaston	G1538	A-NSN	ἕκαστος	each	Each	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	2	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	3	NKO	δένδρον	dendron	G1186	N-NSN	δένδρον	tree	tree	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	4	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	by	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	5	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	6	NKO	ἰδίου	idiou	G2398	A-GSM	ἴδιος	one's own/private	own	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	7	NKO	καρποῦ	karpou	G2590	N-GSM	καρπός	fruit	fruit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	8	NKO	γινώσκεται.	ginōsketai	G1097	V-PPI-3S	γινώσκω	to know	is known.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	9	NKO	οὐ	ou	G3756	PRT-N	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	10	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	11	NKO	ἐξ	ex	G1537	PREP	ἐκ	out from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	12	NKO	ἀκανθῶν	akanthōn	G0173	N-GPF	ἄκανθα	a thorn	thorns	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	13	NKO	συλλέγουσιν	sullegousin	G4816	V-PAI-3P	συλλέγω	to collect	do they gather	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	14	NKO	σῦκα	suka	G4810	N-APN	σῦκον	fig	figs	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	15	NKO	οὐδὲ	oude	G3761	CONJ-N	οὐδέ	and not	nor	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	16	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	44	17	NKO	βάτου	batou	G0942	N-GSF	βάτος	thorn bush	a bramble bush	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
