chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	10	15	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	16	NKO	μὴ	mē	G3361	PRT-N	μή	not	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	17	NKO	ἀρκούμενος	arkoumenos	G0714	V-PPP-NSM	ἀρκέω	be sufficient	being satisfied	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	18	NKO	ἐπὶ	epi	G1909	PREP	ἐπί	upon/to/against	with	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	19	NKO	τούτοις,	toutois	G3778	D-DPN	οὗτος	this/he/she/it	these,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	20	NKO	οὔτε	oute	G3777	CONJ-N	οὔτε	neither	neither	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	21	NKO	αὐτὸς	autos	G0846	P-NSM	αὐτός	he/she/it/self	himself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	22	NKO	ἐπιδέχεται	epidechetai	G1926	V-PNI-3S	ἐπιδέχομαι	to welcome	he receives	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	23	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	24	NKO	ἀδελφούς,	adelphous	G0080	N-APM	ἀδελφός	brother	brothers,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	25	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	26	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	those	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	27	NKO	βουλομένους	boulomenous	G1014	V-PNP-APM	βούλομαι	to plan	purposing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	28	NKO	κωλύει	kōluei	G2967	V-PAI-3S	κωλύω	to prevent	he forbids	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	29	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	30	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	31	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	32	NKO	ἐκκλησίας	ekklēsias	G1577	N-GSF	ἐκκλησία	assembly	church	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	33	NKO	ἐκβάλλει.¶	ekballei	G1544	V-PAI-3S	ἐκβάλλω	to expel	he casts [them] out.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	1	NKO	Ἀγαπητέ,	Agapēte	G0027	A-VSM	ἀγαπητός	beloved	Beloved,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	2	NKO	μὴ	mē	G3361	PRT-N	μή	not	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	3	NKO	μιμοῦ	mimou	G3401	V-PNM-2S	μιμέομαι	to imitate	do imitate	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	4	NKO	τὸ	to	G3588	T-ASN	ὁ	the/this/who	what [is]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	5	NKO	κακὸν	kakon	G2556G	A-ASN	κακός	evil/harm	evil	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	6	NKO	ἀλλὰ	alla	G0235	CONJ	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	7	NKO	τὸ	to	G3588	T-ASN	ὁ	the/this/who	what [is]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	8	NKO	ἀγαθόν.	agathon	G0018	A-ASN	ἀγαθός	good-doer	good.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	9	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	The [one]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	10	NKO	ἀγαθοποιῶν	agathopoiōn	G0015	V-PAP-NSM	ἀγαθοποιέω	to do good	doing good	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	11	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	12	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	13	NKO	θεοῦ	theou	G2316	N-GSM-T	θεός	God	God	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	14	NKO	ἐστιν·	estin	G1510	V-PAI-3S	εἰμί	to be	is;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	15	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the [one]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	16	k	δὲ	de	G1161	CONJ	δέ	but/and	now	TR	
1	11	17	NKO	κακοποιῶν	kakopoiōn	G2554	V-PAP-NSM	κακοποιέω	to do evil/harm	doing evil	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	18	NKO	οὐχ	ouch	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	19	NKO	ἑώρακεν	he'ōraken	G3708	V-RAI-3S	ὁράω	to see	has seen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	20	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	11	21	NKO	θεόν.	theon	G2316	N-ASM-T	θεός	God	God.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	1	NKO	Δημητρίῳ	Dēmētriō	G1216	N-DSM-P	Δημήτριος	Demetrius	To Demetrius	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	2	NKO	μεμαρτύρηται	memarturētai	G3140	V-RPI-3S	μαρτυρέω	to testify	witness has been given	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	3	NKO	ὑπὸ	hupo	G5259G	PREP	ὑπό	by/under	by	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	4	NKO	πάντων	pantōn	G3956	A-GPM	πᾶς	all	all	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	5	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	6	NKO	ὑπὸ	hupo	G5259G	PREP	ὑπό	by/under	by	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	7	NKO	αὐτῆς	autēs	G0846	P-GSF	αὐτός	he/she/it/self	itself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	8	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	9	NKO	ἀληθείας·	alētheias	G0225	N-GSF	ἀλήθεια	truth	truth;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	10	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	11	NKO	ἡμεῖς	hēmeis	G3165	P-1NP	ἐγώ	I/we	we ourselves	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	12	NKO	δὲ	de	G1161	CONJ	δέ	but/and	also	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	13	NKO	μαρτυροῦμεν,	marturoumen	G3140	V-PAI-1P	μαρτυρέω	to testify	bear witness,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	14	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	12	15	N(k)O	οἶδας	oidas	G6063	V-RAI-2S	εἴδω	to perceive	you know	NA28+NA27+Tyn+SBL+WH+Treg	
