chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
9	22	12	NKO	πίστις	pistis	G4102G	N-NSF	πίστις	faith	faith	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	13	NKO	σου	sou	G4771	P-2GS	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	14	NKO	σέσωκέν	sesōken	G4982	V-RAI-3S	σῴζω	to save	has cured	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	15	NKO	σε.	se	G4771	P-2AS	σύ	you	you.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	16	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	17	NKO	ἐσώθη	esōthē	G4982	V-API-3S	σῴζω	to save	was cured	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	18	NKO	ἡ	hē	G3588	T-NSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	19	NKO	γυνὴ	gunē	G1135G	N-NSF	γυνή	woman	woman	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	20	NKO	ἀπὸ	apo	G0575	PREP	ἀπό	away from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	21	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	22	NKO	ὥρας	hōras	G5610	N-GSF	ὥρα	hour	hour	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	23	NKO	ἐκείνης.	ekeinēs	G1565	D-GSF	ἐκεῖνος	that	very.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	1	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	2	NKO	ἐλθὼν	elthōn	G2064	V-2AAP-NSM	ἔρχομαι	to come/go	having come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	3	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	4	NKO	Ἰησοῦς	Iēsous	G2424G	N-NSM-P	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
